D3705,,D3705,"Neoplasm of uncertain behavior of pharynx","Neoplasm of uncertain behavior of pharynx","Neoplasm of uncertain behavior of pharynx"
D3709,,D3709,"Neoplasm of uncertain behavior of sites of the oral cavity","Neoplasm of uncertain behavior of other specified sites of the oral cavity","Neoplasm of uncertain behavior of other specified sites of the oral cavity"
D371,,D371,"Neoplasm of uncertain behavior of stomach","Neoplasm of uncertain behavior of stomach","Neoplasm of uncertain behavior of stomach"
D372,,D372,"Neoplasm of uncertain behavior of small intestine","Neoplasm of uncertain behavior of small intestine","Neoplasm of uncertain behavior of small intestine"
D373,,D373,"Neoplasm of uncertain behavior of appendix","Neoplasm of uncertain behavior of appendix","Neoplasm of uncertain behavior of appendix"
D374,,D374,"Neoplasm of uncertain behavior of colon","Neoplasm of uncertain behavior of colon","Neoplasm of uncertain behavior of colon"
D375,,D375,"Neoplasm of uncertain behavior of rectum","Neoplasm of uncertain behavior of rectum","Neoplasm of uncertain behavior of rectum"
D376,,D376,"Neoplasm of uncertain behavior of liver, GB & bile duct","Neoplasm of uncertain behavior of liver, gallbladder and bile ducts","Neoplasm of uncertain behavior of liver, gallbladder and bile ducts"
D378,,D378,"Neoplasm of uncertain behavior of oth digestive organs","Neoplasm of uncertain behavior of other specified digestive organs","Neoplasm of uncertain behavior of other specified digestive organs"
D379,,D379,"Neoplasm of uncertain behavior of digestive organ, unsp","Neoplasm of uncertain behavior of digestive organ, unspecified","Neoplasm of uncertain behavior of digestive organ, unspecified"
D38,0,D380,"Neoplasm of uncertain behavior of larynx","Neoplasm of uncertain behavior of larynx","Neoplasm of uncertain behavior of middle ear and respiratory and intrathoracic organs"
D38,1,D381,"Neoplasm of uncertain behavior of trachea, bronchus and lung","Neoplasm of uncertain behavior of trachea, bronchus and lung","Neoplasm of uncertain behavior of middle ear and respiratory and intrathoracic organs"
D38,2,D382,"Neoplasm of uncertain behavior of pleura","Neoplasm of uncertain behavior of pleura","Neoplasm of uncertain behavior of middle ear and respiratory and intrathoracic organs"
D38,3,D383,"Neoplasm of uncertain behavior of mediastinum","Neoplasm of uncertain behavior of mediastinum","Neoplasm of uncertain behavior of middle ear and respiratory and intrathoracic organs"
D38,4,D384,"Neoplasm of uncertain behavior of thymus","Neoplasm of uncertain behavior of thymus","Neoplasm of uncertain behavior of middle ear and respiratory and intrathoracic organs"
D38,5,D385,"Neoplasm of uncertain behavior of other respiratory organs","Neoplasm of uncertain behavior of other respiratory organs","Neoplasm of uncertain behavior of middle ear and respiratory and intrathoracic organs"
D38,6,D386,"Neoplasm of uncertain behavior of respiratory organ, unsp","Neoplasm of uncertain behavior of respiratory organ, unspecified","Neoplasm of uncertain behavior of middle ear and respiratory and intrathoracic organs"
D39,0,D390,"Neoplasm of uncertain behavior of uterus","Neoplasm of uncertain behavior of uterus","Neoplasm of uncertain behavior of female genital organs"
D391,0,D3910,"Neoplasm of uncertain behavior of unspecified ovary","Neoplasm of uncertain behavior of unspecified ovary","Neoplasm of uncertain behavior of ovary"
D391,1,D3911,"Neoplasm of uncertain behavior of right ovary","Neoplasm of uncertain behavior of right ovary","Neoplasm of uncertain behavior of ovary"
D391,2,D3912,"Neoplasm of uncertain behavior of left ovary","Neoplasm of uncertain behavior of left ovary","Neoplasm of uncertain behavior of ovary"
D392,,D392,"Neoplasm of uncertain behavior of placenta","Neoplasm of uncertain behavior of placenta","Neoplasm of uncertain behavior of placenta"
D398,,D398,"Neoplasm of uncertain behavior of oth female genital organs","Neoplasm of uncertain behavior of other specified female genital organs","Neoplasm of uncertain behavior of other specified female genital organs"
D399,,D399,"Neoplasm of uncertain behavior of female genital organ, unsp","Neoplasm of uncertain behavior of female genital organ, unspecified","Neoplasm of uncertain behavior of female genital organ, unspecified"
D40,0,D400,"Neoplasm of uncertain behavior of prostate","Neoplasm of uncertain behavior of prostate","Neoplasm of uncertain behavior of male genital organs"
D401,0,D4010,"Neoplasm of uncertain behavior of unspecified testis","Neoplasm of uncertain behavior of unspecified testis","Neoplasm of uncertain behavior of testis"
D401,1,D4011,"Neoplasm of uncertain behavior of right testis","Neoplasm of uncertain behavior of right testis","Neoplasm of uncertain behavior of testis"
D401,2,D4012,"Neoplasm of uncertain behavior of left testis","Neoplasm of uncertain behavior of left testis","Neoplasm of uncertain behavior of testis"
D408,,D408,"Neoplasm of uncertain behavior of oth male genital organs","Neoplasm of uncertain behavior of other specified male genital organs","Neoplasm of uncertain behavior of other specified male genital organs"
D409,,D409,"Neoplasm of uncertain behavior of male genital organ, unsp","Neoplasm of uncertain behavior of male genital organ, unspecified","Neoplasm of uncertain behavior of male genital organ, unspecified"
D410,0,D4100,"Neoplasm of uncertain behavior of unspecified kidney","Neoplasm of uncertain behavior of unspecified kidney","Neoplasm of uncertain behavior of kidney"
D410,1,D4101,"Neoplasm of uncertain behavior of right kidney","Neoplasm of uncertain behavior of right kidney","Neoplasm of uncertain behavior of kidney"
D410,2,D4102,"Neoplasm of uncertain behavior of left kidney","Neoplasm of uncertain behavior of left kidney","Neoplasm of uncertain behavior of kidney"
D411,0,D4110,"Neoplasm of uncertain behavior of unspecified renal pelvis","Neoplasm of uncertain behavior of unspecified renal pelvis","Neoplasm of uncertain behavior of renal pelvis"
D411,1,D4111,"Neoplasm of uncertain behavior of right renal pelvis","Neoplasm of uncertain behavior of right renal pelvis","Neoplasm of uncertain behavior of renal pelvis"
D411,2,D4112,"Neoplasm of uncertain behavior of left renal pelvis","Neoplasm of uncertain behavior of left renal pelvis","Neoplasm of uncertain behavior of renal pelvis"
D412,0,D4120,"Neoplasm of uncertain behavior of unspecified ureter","Neoplasm of uncertain behavior of unspecified ureter","Neoplasm of uncertain behavior of ureter"
D412,1,D4121,"Neoplasm of uncertain behavior of right ureter","Neoplasm of uncertain behavior of right ureter","Neoplasm of uncertain behavior of ureter"
D412,2,D4122,"Neoplasm of uncertain behavior of left ureter","Neoplasm of uncertain behavior of left ureter","Neoplasm of uncertain behavior of ureter"
D413,,D413,"Neoplasm of uncertain behavior of urethra","Neoplasm of uncertain behavior of urethra","Neoplasm of uncertain behavior of urethra"
D414,,D414,"Neoplasm of uncertain behavior of bladder","Neoplasm of uncertain behavior of bladder","Neoplasm of uncertain behavior of bladder"
D418,,D418,"Neoplasm of uncertain behavior of oth urinary organs","Neoplasm of uncertain behavior of other specified urinary organs","Neoplasm of uncertain behavior of other specified urinary organs"
D419,,D419,"Neoplasm of uncertain behavior of unspecified urinary organ","Neoplasm of uncertain behavior of unspecified urinary organ","Neoplasm of uncertain behavior of unspecified urinary organ"
D42,0,D420,"Neoplasm of uncertain behavior of cerebral meninges","Neoplasm of uncertain behavior of cerebral meninges","Neoplasm of uncertain behavior of meninges"
D42,1,D421,"Neoplasm of uncertain behavior of spinal meninges","Neoplasm of uncertain behavior of spinal meninges","Neoplasm of uncertain behavior of meninges"
D42,9,D429,"Neoplasm of uncertain behavior of meninges, unspecified","Neoplasm of uncertain behavior of meninges, unspecified","Neoplasm of uncertain behavior of meninges"
D43,0,D430,"Neoplasm of uncertain behavior of brain, supratentorial","Neoplasm of uncertain behavior of brain, supratentorial","Neoplasm of uncertain behavior of brain and central nervous system"
D43,1,D431,"Neoplasm of uncertain behavior of brain, infratentorial","Neoplasm of uncertain behavior of brain, infratentorial","Neoplasm of uncertain behavior of brain and central nervous system"
D43,2,D432,"Neoplasm of uncertain behavior of brain, unspecified","Neoplasm of uncertain behavior of brain, unspecified","Neoplasm of uncertain behavior of brain and central nervous system"
D43,3,D433,"Neoplasm of uncertain behavior of cranial nerves","Neoplasm of uncertain behavior of cranial nerves","Neoplasm of uncertain behavior of brain and central nervous system"
D43,4,D434,"Neoplasm of uncertain behavior of spinal cord","Neoplasm of uncertain behavior of spinal cord","Neoplasm of uncertain behavior of brain and central nervous system"
D43,8,D438,"Neoplasm of uncertain behavior of prt central nervous system","Neoplasm of uncertain behavior of other specified parts of central nervous system","Neoplasm of uncertain behavior of brain and central nervous system"
D43,9,D439,"Neoplasm of uncertain behavior of cnsl, unsp","Neoplasm of uncertain behavior of central nervous system, unspecified","Neoplasm of uncertain behavior of brain and central nervous system"
D44,0,D440,"Neoplasm of uncertain behavior of thyroid gland","Neoplasm of uncertain behavior of thyroid gland","Neoplasm of uncertain behavior of endocrine glands"
D441,0,D4410,"Neoplasm of uncertain behavior of unspecified adrenal gland","Neoplasm of uncertain behavior of unspecified adrenal gland","Neoplasm of uncertain behavior of adrenal gland"
D441,1,D4411,"Neoplasm of uncertain behavior of right adrenal gland","Neoplasm of uncertain behavior of right adrenal gland","Neoplasm of uncertain behavior of adrenal gland"
D441,2,D4412,"Neoplasm of uncertain behavior of left adrenal gland","Neoplasm of uncertain behavior of left adrenal gland","Neoplasm of uncertain behavior of adrenal gland"
D442,,D442,"Neoplasm of uncertain behavior of parathyroid gland","Neoplasm of uncertain behavior of parathyroid gland","Neoplasm of uncertain behavior of parathyroid gland"
D443,,D443,"Neoplasm of uncertain behavior of pituitary gland","Neoplasm of uncertain behavior of pituitary gland","Neoplasm of uncertain behavior of pituitary gland"
D444,,D444,"Neoplasm of uncertain behavior of craniopharyngeal duct","Neoplasm of uncertain behavior of craniopharyngeal duct","Neoplasm of uncertain behavior of craniopharyngeal duct"
D445,,D445,"Neoplasm of uncertain behavior of pineal gland","Neoplasm of uncertain behavior of pineal gland","Neoplasm of uncertain behavior of pineal gland"
D446,,D446,"Neoplasm of uncertain behavior of carotid body","Neoplasm of uncertain behavior of carotid body","Neoplasm of uncertain behavior of carotid body"
D447,,D447,"Neoplasm of uncrt behav of aortic body and oth paraganglia","Neoplasm of uncertain behavior of aortic body and other paraganglia","Neoplasm of uncertain behavior of aortic body and other paraganglia"
D449,,D449,"Neoplasm of uncertain behavior of unsp endocrine gland","Neoplasm of uncertain behavior of unspecified endocrine gland","Neoplasm of uncertain behavior of unspecified endocrine gland"
D45,,D45,"Polycythemia vera","Polycythemia vera","Polycythemia vera"
D46,0,D460,"Refractory anemia without ring sideroblasts, so stated","Refractory anemia without ring sideroblasts, so stated","Myelodysplastic syndromes"
D46,1,D461,"Refractory anemia with ring sideroblasts","Refractory anemia with ring sideroblasts","Myelodysplastic syndromes"
D462,0,D4620,"Refractory anemia with excess of blasts, unspecified","Refractory anemia with excess of blasts, unspecified","Refractory anemia with excess of blasts [RAEB]"
D462,1,D4621,"Refractory anemia with excess of blasts 1","Refractory anemia with excess of blasts 1","Refractory anemia with excess of blasts [RAEB]"
D462,2,D4622,"Refractory anemia with excess of blasts 2","Refractory anemia with excess of blasts 2","Refractory anemia with excess of blasts [RAEB]"
D46A,,D46A,"Refractory cytopenia with multilineage dysplasia","Refractory cytopenia with multilineage dysplasia","Refractory cytopenia with multilineage dysplasia"
D46B,,D46B,"Refract cytopenia w multilin dysplasia and ring sideroblasts","Refractory cytopenia with multilineage dysplasia and ring sideroblasts","Refractory cytopenia with multilineage dysplasia and ring sideroblasts"
D46C,,D46C,"Myelodysplastic syndrome w isolated del(5q) chromsoml abnlt","Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality","Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality"
D464,,D464,"Refractory anemia, unspecified","Refractory anemia, unspecified","Refractory anemia, unspecified"
D46Z,,D46Z,"Other myelodysplastic syndromes","Other myelodysplastic syndromes","Other myelodysplastic syndromes"
D469,,D469,"Myelodysplastic syndrome, unspecified","Myelodysplastic syndrome, unspecified","Myelodysplastic syndrome, unspecified"
D470,1,D4701,"Cutaneous mastocytosis","Cutaneous mastocytosis","Mast cell neoplasms of uncertain behavior"
D470,2,D4702,"Systemic mastocytosis","Systemic mastocytosis","Mast cell neoplasms of uncertain behavior"
D470,9,D4709,"Other mast cell neoplasms of uncertain behavior","Other mast cell neoplasms of uncertain behavior","Mast cell neoplasms of uncertain behavior"
D471,,D471,"Chronic myeloproliferative disease","Chronic myeloproliferative disease","Chronic myeloproliferative disease"
D472,,D472,"Monoclonal gammopathy","Monoclonal gammopathy","Monoclonal gammopathy"
D473,,D473,"Essential (hemorrhagic) thrombocythemia","Essential (hemorrhagic) thrombocythemia","Essential (hemorrhagic) thrombocythemia"
D474,,D474,"Osteomyelofibrosis","Osteomyelofibrosis","Osteomyelofibrosis"
D47Z,1,D47Z1,"Post-transplant lymphoproliferative disorder (PTLD)","Post-transplant lymphoproliferative disorder (PTLD)","Other specified neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue"
D47Z,2,D47Z2,"Castleman disease","Castleman disease","Other specified neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue"
D47Z,9,D47Z9,"Oth neoplm of uncrt behav of lymphoid, hematpoetc & rel tiss","Other specified neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue","Other specified neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue"
D479,,D479,"Neoplm of uncrt behav of lymphoid,hematpoetc & rel tiss,unsp","Neoplasm of uncertain behavior of lymphoid, hematopoietic and related tissue, unspecified","Neoplasm of uncertain behavior of lymphoid, hematopoietic and related tissue, unspecified"
D48,0,D480,"Neoplasm of uncertain behavior of bone/artic cartl","Neoplasm of uncertain behavior of bone and articular cartilage","Neoplasm of uncertain behavior of other and unspecified sites"
D48,1,D481,"Neoplasm of uncertain behavior of connctv/soft tiss","Neoplasm of uncertain behavior of connective and other soft tissue","Neoplasm of uncertain behavior of other and unspecified sites"
D48,2,D482,"Neoplm of uncrt behav of prph nerves and autonm nervous sys","Neoplasm of uncertain behavior of peripheral nerves and autonomic nervous system","Neoplasm of uncertain behavior of other and unspecified sites"
D48,3,D483,"Neoplasm of uncertain behavior of retroperitoneum","Neoplasm of uncertain behavior of retroperitoneum","Neoplasm of uncertain behavior of other and unspecified sites"
D48,4,D484,"Neoplasm of uncertain behavior of peritoneum","Neoplasm of uncertain behavior of peritoneum","Neoplasm of uncertain behavior of other and unspecified sites"
D48,5,D485,"Neoplasm of uncertain behavior of skin","Neoplasm of uncertain behavior of skin","Neoplasm of uncertain behavior of other and unspecified sites"
D486,0,D4860,"Neoplasm of uncertain behavior of unspecified breast","Neoplasm of uncertain behavior of unspecified breast","Neoplasm of uncertain behavior of breast"
D486,1,D4861,"Neoplasm of uncertain behavior of right breast","Neoplasm of uncertain behavior of right breast","Neoplasm of uncertain behavior of breast"
D486,2,D4862,"Neoplasm of uncertain behavior of left breast","Neoplasm of uncertain behavior of left breast","Neoplasm of uncertain behavior of breast"
D487,,D487,"Neoplasm of uncertain behavior of other specified sites","Neoplasm of uncertain behavior of other specified sites","Neoplasm of uncertain behavior of other specified sites"
D489,,D489,"Neoplasm of uncertain behavior, unspecified","Neoplasm of uncertain behavior, unspecified","Neoplasm of uncertain behavior, unspecified"
D49,0,D490,"Neoplasm of unspecified behavior of digestive system","Neoplasm of unspecified behavior of digestive system","Neoplasms of unspecified behavior"
D49,1,D491,"Neoplasm of unspecified behavior of respiratory system","Neoplasm of unspecified behavior of respiratory system","Neoplasms of unspecified behavior"
D49,2,D492,"Neoplasm of unsp behavior of bone, soft tissue, and skin","Neoplasm of unspecified behavior of bone, soft tissue, and skin","Neoplasms of unspecified behavior"
D49,3,D493,"Neoplasm of unspecified behavior of breast","Neoplasm of unspecified behavior of breast","Neoplasms of unspecified behavior"
D49,4,D494,"Neoplasm of unspecified behavior of bladder","Neoplasm of unspecified behavior of bladder","Neoplasms of unspecified behavior"
D4951,1,D49511,"Neoplasm of unspecified behavior of right kidney","Neoplasm of unspecified behavior of right kidney","Neoplasm of unspecified behavior of kidney"
D4951,2,D49512,"Neoplasm of unspecified behavior of left kidney","Neoplasm of unspecified behavior of left kidney","Neoplasm of unspecified behavior of kidney"
D4951,9,D49519,"Neoplasm of unspecified behavior of unspecified kidney","Neoplasm of unspecified behavior of unspecified kidney","Neoplasm of unspecified behavior of kidney"
D4959,,D4959,"Neoplasm of unspecified behavior of other GU organ","Neoplasm of unspecified behavior of other genitourinary organ","Neoplasm of unspecified behavior of other genitourinary organ"
D496,,D496,"Neoplasm of unspecified behavior of brain","Neoplasm of unspecified behavior of brain","Neoplasm of unspecified behavior of brain"
D497,,D497,"Neoplm of unsp behav of endo glands and oth prt nervous sys","Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system","Neoplasm of unspecified behavior of endocrine glands and other parts of nervous system"
D498,1,D4981,"Neoplasm of unspecified behavior of retina and choroid","Neoplasm of unspecified behavior of retina and choroid","Neoplasm of unspecified behavior of other specified sites"
D498,9,D4989,"Neoplasm of unspecified behavior of other specified sites","Neoplasm of unspecified behavior of other specified sites","Neoplasm of unspecified behavior of other specified sites"
D499,,D499,"Neoplasm of unspecified behavior of unspecified site","Neoplasm of unspecified behavior of unspecified site","Neoplasm of unspecified behavior of unspecified site"
D50,0,D500,"Iron deficiency anemia secondary to blood loss (chronic)","Iron deficiency anemia secondary to blood loss (chronic)","Iron deficiency anemia"
D50,1,D501,"Sideropenic dysphagia","Sideropenic dysphagia","Iron deficiency anemia"
D50,8,D508,"Other iron deficiency anemias","Other iron deficiency anemias","Iron deficiency anemia"
D50,9,D509,"Iron deficiency anemia, unspecified","Iron deficiency anemia, unspecified","Iron deficiency anemia"
D51,0,D510,"Vitamin B12 defic anemia due to intrinsic factor deficiency","Vitamin B12 deficiency anemia due to intrinsic factor deficiency","Vitamin B12 deficiency anemia"
D51,1,D511,"Vit B12 defic anemia d/t slctv vit B12 malabsorp w protein","Vitamin B12 deficiency anemia due to selective vitamin B12 malabsorption with proteinuria","Vitamin B12 deficiency anemia"
D51,2,D512,"Transcobalamin II deficiency","Transcobalamin II deficiency","Vitamin B12 deficiency anemia"
D51,3,D513,"Other dietary vitamin B12 deficiency anemia","Other dietary vitamin B12 deficiency anemia","Vitamin B12 deficiency anemia"
D51,8,D518,"Other vitamin B12 deficiency anemias","Other vitamin B12 deficiency anemias","Vitamin B12 deficiency anemia"
D51,9,D519,"Vitamin B12 deficiency anemia, unspecified","Vitamin B12 deficiency anemia, unspecified","Vitamin B12 deficiency anemia"
D52,0,D520,"Dietary folate deficiency anemia","Dietary folate deficiency anemia","Folate deficiency anemia"
D52,1,D521,"Drug-induced folate deficiency anemia","Drug-induced folate deficiency anemia","Folate deficiency anemia"
D52,8,D528,"Other folate deficiency anemias","Other folate deficiency anemias","Folate deficiency anemia"
D52,9,D529,"Folate deficiency anemia, unspecified","Folate deficiency anemia, unspecified","Folate deficiency anemia"
D53,0,D530,"Protein deficiency anemia","Protein deficiency anemia","Other nutritional anemias"
D53,1,D531,"Other megaloblastic anemias, not elsewhere classified","Other megaloblastic anemias, not elsewhere classified","Other nutritional anemias"
D53,2,D532,"Scorbutic anemia","Scorbutic anemia","Other nutritional anemias"
D53,8,D538,"Other specified nutritional anemias","Other specified nutritional anemias","Other nutritional anemias"
D53,9,D539,"Nutritional anemia, unspecified","Nutritional anemia, unspecified","Other nutritional anemias"
D55,0,D550,"Anemia due to glucose-6-phosphate dehydrogenase deficiency","Anemia due to glucose-6-phosphate dehydrogenase [G6PD] deficiency","Anemia due to enzyme disorders"
D55,1,D551,"Anemia due to other disorders of glutathione metabolism","Anemia due to other disorders of glutathione metabolism","Anemia due to enzyme disorders"
D55,2,D552,"Anemia due to disorders of glycolytic enzymes","Anemia due to disorders of glycolytic enzymes","Anemia due to enzyme disorders"
D55,3,D553,"Anemia due to disorders of nucleotide metabolism","Anemia due to disorders of nucleotide metabolism","Anemia due to enzyme disorders"
D55,8,D558,"Other anemias due to enzyme disorders","Other anemias due to enzyme disorders","Anemia due to enzyme disorders"
D55,9,D559,"Anemia due to enzyme disorder, unspecified","Anemia due to enzyme disorder, unspecified","Anemia due to enzyme disorders"
D56,0,D560,"Alpha thalassemia","Alpha thalassemia","Thalassemia"
D56,1,D561,"Beta thalassemia","Beta thalassemia","Thalassemia"
D56,2,D562,"Delta-beta thalassemia","Delta-beta thalassemia","Thalassemia"
D56,3,D563,"Thalassemia minor","Thalassemia minor","Thalassemia"
D56,4,D564,"Hereditary persistence of fetal hemoglobin [HPFH]","Hereditary persistence of fetal hemoglobin [HPFH]","Thalassemia"
D56,5,D565,"Hemoglobin E-beta thalassemia","Hemoglobin E-beta thalassemia","Thalassemia"
D56,8,D568,"Other thalassemias","Other thalassemias","Thalassemia"
D56,9,D569,"Thalassemia, unspecified","Thalassemia, unspecified","Thalassemia"
D570,0,D5700,"Hb-SS disease with crisis, unspecified","Hb-SS disease with crisis, unspecified","Hb-SS disease with crisis"
D570,1,D5701,"Hb-SS disease with acute chest syndrome","Hb-SS disease with acute chest syndrome","Hb-SS disease with crisis"
D570,2,D5702,"Hb-SS disease with splenic sequestration","Hb-SS disease with splenic sequestration","Hb-SS disease with crisis"
D571,,D571,"Sickle-cell disease without crisis","Sickle-cell disease without crisis","Sickle-cell disease without crisis"
D572,0,D5720,"Sickle-cell/Hb-C disease without crisis","Sickle-cell/Hb-C disease without crisis","Sickle-cell/Hb-C disease"
D5721,1,D57211,"Sickle-cell/Hb-C disease with acute chest syndrome","Sickle-cell/Hb-C disease with acute chest syndrome","Sickle-cell/Hb-C disease with crisis"
D5721,2,D57212,"Sickle-cell/Hb-C disease with splenic sequestration","Sickle-cell/Hb-C disease with splenic sequestration","Sickle-cell/Hb-C disease with crisis"
D5721,9,D57219,"Sickle-cell/Hb-C disease with crisis, unspecified","Sickle-cell/Hb-C disease with crisis, unspecified","Sickle-cell/Hb-C disease with crisis"
D573,,D573,"Sickle-cell trait","Sickle-cell trait","Sickle-cell trait"
D574,0,D5740,"Sickle-cell thalassemia without crisis","Sickle-cell thalassemia without crisis","Sickle-cell thalassemia"
D5741,1,D57411,"Sickle-cell thalassemia with acute chest syndrome","Sickle-cell thalassemia with acute chest syndrome","Sickle-cell thalassemia with crisis"
D5741,2,D57412,"Sickle-cell thalassemia with splenic sequestration","Sickle-cell thalassemia with splenic sequestration","Sickle-cell thalassemia with crisis"
D5741,9,D57419,"Sickle-cell thalassemia with crisis, unspecified","Sickle-cell thalassemia with crisis, unspecified","Sickle-cell thalassemia with crisis"
D578,0,D5780,"Other sickle-cell disorders without crisis","Other sickle-cell disorders without crisis","Other sickle-cell disorders"
D5781,1,D57811,"Other sickle-cell disorders with acute chest syndrome","Other sickle-cell disorders with acute chest syndrome","Other sickle-cell disorders with crisis"
D5781,2,D57812,"Other sickle-cell disorders with splenic sequestration","Other sickle-cell disorders with splenic sequestration","Other sickle-cell disorders with crisis"
D5781,9,D57819,"Other sickle-cell disorders with crisis, unspecified","Other sickle-cell disorders with crisis, unspecified","Other sickle-cell disorders with crisis"
D58,0,D580,"Hereditary spherocytosis","Hereditary spherocytosis","Other hereditary hemolytic anemias"
D58,1,D581,"Hereditary elliptocytosis","Hereditary elliptocytosis","Other hereditary hemolytic anemias"
D58,2,D582,"Other hemoglobinopathies","Other hemoglobinopathies","Other hereditary hemolytic anemias"
D58,8,D588,"Other specified hereditary hemolytic anemias","Other specified hereditary hemolytic anemias","Other hereditary hemolytic anemias"
D58,9,D589,"Hereditary hemolytic anemia, unspecified","Hereditary hemolytic anemia, unspecified","Other hereditary hemolytic anemias"
D59,0,D590,"Drug-induced autoimmune hemolytic anemia","Drug-induced autoimmune hemolytic anemia","Acquired hemolytic anemia"
D59,1,D591,"Other autoimmune hemolytic anemias","Other autoimmune hemolytic anemias","Acquired hemolytic anemia"
D59,2,D592,"Drug-induced nonautoimmune hemolytic anemia","Drug-induced nonautoimmune hemolytic anemia","Acquired hemolytic anemia"
D59,3,D593,"Hemolytic-uremic syndrome","Hemolytic-uremic syndrome","Acquired hemolytic anemia"
D59,4,D594,"Other nonautoimmune hemolytic anemias","Other nonautoimmune hemolytic anemias","Acquired hemolytic anemia"
D59,5,D595,"Paroxysmal nocturnal hemoglobinuria [Marchiafava-Micheli]","Paroxysmal nocturnal hemoglobinuria [Marchiafava-Micheli]","Acquired hemolytic anemia"
D59,6,D596,"Hemoglobinuria due to hemolysis from other external causes","Hemoglobinuria due to hemolysis from other external causes","Acquired hemolytic anemia"
D59,8,D598,"Other acquired hemolytic anemias","Other acquired hemolytic anemias","Acquired hemolytic anemia"
D59,9,D599,"Acquired hemolytic anemia, unspecified","Acquired hemolytic anemia, unspecified","Acquired hemolytic anemia"
D60,0,D600,"Chronic acquired pure red cell aplasia","Chronic acquired pure red cell aplasia","Acquired pure red cell aplasia [erythroblastopenia]"
D60,1,D601,"Transient acquired pure red cell aplasia","Transient acquired pure red cell aplasia","Acquired pure red cell aplasia [erythroblastopenia]"
D60,8,D608,"Other acquired pure red cell aplasias","Other acquired pure red cell aplasias","Acquired pure red cell aplasia [erythroblastopenia]"
D60,9,D609,"Acquired pure red cell aplasia, unspecified","Acquired pure red cell aplasia, unspecified","Acquired pure red cell aplasia [erythroblastopenia]"
D610,1,D6101,"Constitutional (pure) red blood cell aplasia","Constitutional (pure) red blood cell aplasia","Constitutional aplastic anemia"
D610,9,D6109,"Other constitutional aplastic anemia","Other constitutional aplastic anemia","Constitutional aplastic anemia"
D611,,D611,"Drug-induced aplastic anemia","Drug-induced aplastic anemia","Drug-induced aplastic anemia"
D612,,D612,"Aplastic anemia due to other external agents","Aplastic anemia due to other external agents","Aplastic anemia due to other external agents"
D613,,D613,"Idiopathic aplastic anemia","Idiopathic aplastic anemia","Idiopathic aplastic anemia"
D6181,0,D61810,"Antineoplastic chemotherapy induced pancytopenia","Antineoplastic chemotherapy induced pancytopenia","Pancytopenia"
D6181,1,D61811,"Other drug-induced pancytopenia","Other drug-induced pancytopenia","Pancytopenia"
D6181,8,D61818,"Other pancytopenia","Other pancytopenia","Pancytopenia"
D6182,,D6182,"Myelophthisis","Myelophthisis","Myelophthisis"
D6189,,D6189,"Oth aplastic anemias and other bone marrow failure syndromes","Other specified aplastic anemias and other bone marrow failure syndromes","Other specified aplastic anemias and other bone marrow failure syndromes"
D619,,D619,"Aplastic anemia, unspecified","Aplastic anemia, unspecified","Aplastic anemia, unspecified"
D62,,D62,"Acute posthemorrhagic anemia","Acute posthemorrhagic anemia","Acute posthemorrhagic anemia"
D63,0,D630,"Anemia in neoplastic disease","Anemia in neoplastic disease","Anemia in chronic diseases classified elsewhere"
D63,1,D631,"Anemia in chronic kidney disease","Anemia in chronic kidney disease","Anemia in chronic diseases classified elsewhere"
D63,8,D638,"Anemia in other chronic diseases classified elsewhere","Anemia in other chronic diseases classified elsewhere","Anemia in chronic diseases classified elsewhere"
D64,0,D640,"Hereditary sideroblastic anemia","Hereditary sideroblastic anemia","Other anemias"
D64,1,D641,"Secondary sideroblastic anemia due to disease","Secondary sideroblastic anemia due to disease","Other anemias"
D64,2,D642,"Secondary sideroblastic anemia due to drugs and toxins","Secondary sideroblastic anemia due to drugs and toxins","Other anemias"
D64,3,D643,"Other sideroblastic anemias","Other sideroblastic anemias","Other anemias"
D64,4,D644,"Congenital dyserythropoietic anemia","Congenital dyserythropoietic anemia","Other anemias"
D648,1,D6481,"Anemia due to antineoplastic chemotherapy","Anemia due to antineoplastic chemotherapy","Other specified anemias"
D648,9,D6489,"Other specified anemias","Other specified anemias","Other specified anemias"
D649,,D649,"Anemia, unspecified","Anemia, unspecified","Anemia, unspecified"
D65,,D65,"Disseminated intravascular coagulation","Disseminated intravascular coagulation [defibrination syndrome]","Disseminated intravascular coagulation [defibrination syndrome]"
D66,,D66,"Hereditary factor VIII deficiency","Hereditary factor VIII deficiency","Hereditary factor VIII deficiency"
D67,,D67,"Hereditary factor IX deficiency","Hereditary factor IX deficiency","Hereditary factor IX deficiency"
D68,0,D680,"Von Willebrand's disease","Von Willebrand's disease","Other coagulation defects"
D68,1,D681,"Hereditary factor XI deficiency","Hereditary factor XI deficiency","Other coagulation defects"
D68,2,D682,"Hereditary deficiency of other clotting factors","Hereditary deficiency of other clotting factors","Other coagulation defects"
